"UQNO","Q13GENDER","Q14AGE","Q15POPULATION","Q16MARITALSTATUS","Q24APDWRK","Education_Status","Province","Geo_type_code"
177100420000003392,1,10,1,5,NA,2,1,1
177100420000003392,2,19,1,5,2,5,1,1
177100420000013408,1,49,1,2,1,4,1,1
177100420000013408,2,47,1,2,2,4,1,1
177100420000013408,1,11,1,5,NA,2,1,1
177100420000015392,2,35,1,2,1,5,1,1
177100420000015392,2,30,1,2,2,5,1,1
177100420000015392,2,13,1,5,NA,2,1,1
177100420000015392,1,5,1,5,NA,1,1,1
177100420000019392,2,45,1,5,2,4,1,1
177100490000052096,2,55,2,4,2,4,1,1
177100490000052096,1,51,2,4,2,3,1,1
177100490000052096,1,32,2,5,2,4,1,1
177100490000052096,2,26,2,5,1,4,1,1
177100490000052096,1,4,2,5,NA,1,1,1
177100490000062112,2,45,2,5,2,2,1,1
177100490000062112,1,20,2,5,2,4,1,1
177100490000062112,1,17,2,5,2,4,1,1
177100490000092096,1,57,2,1,1,2,1,1
177100490000092096,2,51,2,1,2,4,1,1
177100490000092096,1,28,2,5,2,4,1,1
177100490000092096,1,25,2,5,2,5,1,1
177100490000112096,1,50,2,1,2,5,1,1
177100490000112096,2,47,2,1,2,6,1,1
177100490000112096,1,13,2,5,NA,3,1,1
177100490000142112,1,54,1,1,1,2,1,1
177100490000142112,2,57,1,1,2,4,1,1
177100490000142112,1,15,1,5,2,3,1,1
177100490000152096,1,34,2,2,1,4,1,1
177100490000152096,2,43,2,2,1,4,1,1
177100490000152096,1,15,2,5,2,4,1,1
177100490000152096,2,11,2,5,NA,2,1,1
177100530000015392,1,54,2,1,1,5,1,1
177100530000015392,2,47,2,1,1,4,1,1
177100530000015392,2,21,2,5,2,4,1,1
177100530000015392,2,18,2,5,2,4,1,1
177100530000015392,1,15,2,5,2,4,1,1
177100890000003392,2,69,2,5,2,4,1,1
177100890000003392,2,50,2,5,2,4,1,1
177100890000003392,2,20,2,5,2,7,1,1
177100890000003392,2,15,2,5,2,4,1,1
177100890000027392,1,38,2,1,1,4,1,1
177100890000027392,2,34,2,1,1,5,1,1
177100890000027392,1,17,2,5,2,7,1,1
177100890000027392,2,11,2,5,NA,2,1,1
177100890000027392,2,3,2,5,NA,1,1,1
177101080000020288,1,48,1,1,2,2,1,1
177101080000020288,1,25,1,5,2,5,1,1
177101080000020288,1,19,1,5,2,5,1,1
177101080000020288,2,17,1,5,2,4,1,1
177101180000001600,2,58,2,5,2,4,1,1
177101360000006304,1,41,2,5,1,5,1,3
177101360000011008,2,49,2,5,1,4,1,3
177101360000015712,1,62,4,1,2,6,1,3
177101360000015712,2,56,4,1,2,6,1,3
177101360000020416,2,76,4,3,2,5,1,3
177101750000016416,1,31,1,5,2,5,1,1
177102120000002816,1,58,4,1,1,5,1,1
177102120000002816,2,62,4,1,2,5,1,1
177102120000004800,1,66,4,1,2,5,1,1
177102120000004800,2,62,4,1,1,4,1,1
177102120000004800,2,39,4,5,1,5,1,1
177102120000008800,1,49,2,1,1,6,1,1
177102120000008800,2,48,2,1,1,6,1,1
177102120000008800,2,17,2,5,2,4,1,1
177102120000008800,1,9,2,5,NA,2,1,1
177102220000001696,1,58,2,1,1,4,1,1
177102220000001696,2,61,2,1,2,6,1,1
177102220000001696,1,24,2,5,2,5,1,1
177102220000004288,2,50,2,4,1,4,1,1
177102220000004288,1,14,2,5,NA,4,1,1
177102220000006912,2,32,2,5,1,4,1,1
177102220000006912,2,14,2,5,NA,3,1,1
177102220000006912,2,10,2,5,NA,2,1,1
177102220000006912,2,4,2,5,NA,1,1,1
177102980000016416,1,74,4,1,2,6,1,1
177102980000016416,2,73,4,1,2,6,1,1
177103560000001216,1,69,4,1,2,6,1,1
177103560000001216,2,64,4,1,2,6,1,1
178100730000001600,1,56,4,1,1,5,1,1
178100730000001600,2,56,2,1,2,4,1,1
178100730000001600,1,20,2,5,2,7,1,1
178100850000002688,1,63,2,1,2,6,1,1
178100850000002688,2,61,2,1,2,6,1,1
178100850000002688,1,12,2,5,NA,2,1,1
178100850000005504,1,33,4,1,1,7,1,1
178100850000005504,2,69,4,3,2,4,1,1
178100850000005504,2,32,4,1,2,4,1,1
178100850000005504,1,10,4,5,NA,2,1,1
178100850000005504,1,7,4,5,NA,2,1,1
178100850000005504,2,1,4,5,NA,1,1,1
178100850000008288,2,36,1,5,1,6,1,1
178100850000008288,1,7,1,5,NA,2,1,1
178100850000008288,1,4,1,5,NA,1,1,1
178101140000002112,1,49,2,1,2,4,1,1
178101140000002112,2,52,2,1,2,4,1,1
178101140000002112,2,19,2,5,2,4,1,1
178101140000009600,1,52,2,1,2,4,1,1
178101140000009600,2,58,2,1,2,4,1,1
178101140000009600,1,27,2,5,2,5,1,1
178101140000009600,2,18,2,5,2,4,1,1
178101230000005408,2,40,2,5,1,4,1,1
178101230000005408,1,29,2,5,2,3,1,1
178101230000005408,2,17,2,5,2,4,1,1
178101230000027104,1,69,2,1,2,2,1,1
178101230000027104,2,67,2,1,2,2,1,1
178101230000027104,2,8,2,5,NA,2,1,1
178101230000027104,2,11,2,5,NA,2,1,1
178101260000005408,2,65,1,5,2,1,1,1
178101260000011200,2,58,2,5,2,4,1,1
178101260000014112,1,43,1,4,2,5,1,1
178101260000016992,1,35,2,5,2,5,1,1
179100060000001792,1,73,4,1,2,6,1,1
179100060000001792,2,60,4,1,2,6,1,1
179100060000004704,2,79,4,3,2,5,1,1
179100060000010496,1,33,4,1,2,6,1,1
179100060000010496,2,33,4,1,2,6,1,1
179100060000010496,2,6,4,5,NA,1,1,1
179100060000010496,2,3,4,5,NA,1,1,1
179100060000010496,1,2,4,5,NA,1,1,1
179100060000019200,1,50,4,1,1,5,1,1
179100060000019200,2,51,4,1,2,6,1,1
179100060000019200,2,22,4,5,2,5,1,1
179100060000019200,2,20,4,5,2,5,1,1
179100060000019200,2,10,4,5,NA,2,1,1
179100060000019200,1,77,4,1,2,5,1,1
179100060000019200,2,73,4,1,2,4,1,1
179100060000022112,1,72,4,1,2,6,1,1
179100060000022112,2,54,4,1,2,6,1,1
179100770000009792,2,47,1,4,2,5,1,1
179100770000009792,2,18,1,5,2,4,1,1
179100770000009792,2,12,1,5,NA,2,1,1
179100770000018816,2,54,1,3,1,5,1,1
179100770000018816,2,33,1,5,2,4,1,1
179100770000018816,2,31,1,5,1,5,1,1
180100400000023200,1,73,4,1,2,6,1,1
180100400000023200,2,67,4,1,2,5,1,1
180100400000032192,1,69,4,1,2,6,1,1
180100400000032192,2,54,4,1,2,6,1,1
182100440000003488,1,87,4,1,2,4,1,1
182100440000003488,2,78,4,1,2,4,1,1
182100440000005408,1,71,4,1,2,6,1,1
182100440000005408,2,70,4,1,2,6,1,1
182100440000011104,2,62,4,5,1,6,1,1
182100590000013888,1,57,2,2,2,4,1,1
182100590000013888,2,45,2,2,1,5,1,1
182100590000013888,2,12,2,5,NA,2,1,1
182100590000016096,1,43,2,1,2,5,1,1
182100590000016096,2,39,2,1,2,5,1,1
182100590000016096,1,15,2,5,2,4,1,1
183100420000001888,2,29,2,5,2,4,1,1
183100420000001888,2,12,2,5,NA,2,1,1
183100420000001888,2,0,2,5,NA,1,1,1
183100420000003808,2,53,2,5,2,5,1,1
183100420000003808,2,48,2,5,2,5,1,1
183100420000003808,2,16,2,5,2,4,1,1
183100420000003808,2,14,2,5,NA,3,1,1
183100590000015616,1,51,2,5,1,6,1,1
183100700000013504,1,44,1,2,2,5,1,1
183100700000013504,2,44,1,2,1,4,1,1
183101020000008800,2,60,1,5,2,4,1,1
199100910000001888,1,44,2,2,2,2,1,1
199100910000001888,2,40,2,2,1,4,1,1
199100910000001888,1,13,2,5,NA,3,1,1
199100910000001888,2,14,2,5,NA,3,1,1
199100910000006112,1,24,2,2,2,4,1,1
199100910000006112,2,19,2,2,2,4,1,1
199100910000006112,1,1,2,5,NA,1,1,1
199100910000018688,1,38,1,1,1,4,1,1
199100910000018688,2,36,1,1,2,4,1,1
199100910000018688,2,15,1,5,2,4,1,1
199100910000018688,2,7,1,5,NA,2,1,1
199100910000018688,2,4,1,5,NA,1,1,1
199100910000027104,2,57,2,1,2,2,1,1
199100910000027104,1,56,2,1,2,2,1,1
199100910000027104,2,21,2,5,2,4,1,1
199101510000002400,1,46,2,4,2,6,1,1
199101510000006016,2,73,4,3,2,4,1,1
199101510000006016,2,67,4,3,2,4,1,1
199101510000006016,1,51,4,5,2,7,1,1
199101510000016800,1,85,4,3,2,6,1,1
199101510000024000,1,89,4,1,2,6,1,1
199101510000024000,2,85,4,1,2,6,1,1
199101510000027616,1,78,4,1,2,6,1,1
199101510000027616,2,78,4,1,2,5,1,1
199101510000031200,2,87,4,4,2,5,1,1
199101510000038400,1,88,4,1,2,4,1,1
199101510000038400,2,85,4,1,2,5,1,1
1.9910211e+17,2,23,4,2,2,5,1,1
1.9910211e+17,1,23,4,2,1,5,1,1
199102110000003712,1,37,2,1,1,6,1,1
199102110000003712,2,36,2,1,2,6,1,1
199102110000003712,1,10,2,5,NA,2,1,1
199102110000003712,2,1,2,5,NA,1,1,1
199102110000007200,2,46,4,1,1,6,1,1
199102110000007200,2,20,4,5,2,5,1,1
199102110000007200,1,20,4,5,1,5,1,1
199102110000007200,2,15,4,5,2,4,1,1
199102110000014208,1,43,4,1,1,5,1,1
199102110000014208,2,44,4,1,1,5,1,1
199102110000014208,2,8,4,5,NA,2,1,1
199102820000004000,1,40,4,1,1,5,1,1
199102820000004000,2,38,4,1,1,5,1,1
199102820000004000,2,13,4,5,NA,3,1,1
199102820000006112,1,48,4,4,1,4,1,1
199102820000006112,1,50,4,4,2,5,1,1
199102820000008192,2,73,4,3,2,4,1,1
199102820000014496,2,79,4,3,2,4,1,1
199102820000018688,2,70,4,3,2,4,1,1
1.9910355009e+17,1,39,1,1,1,4,1,1
199103550090001408,2,34,1,5,2,4,1,1
199103550090001408,1,11,1,5,NA,2,1,1
199103550090001408,2,16,1,5,2,4,1,1
199103550090002208,2,42,1,5,1,4,1,1
199103550090002208,2,18,1,5,2,4,1,1
199103550090002208,1,10,1,5,NA,2,1,1
199103550090002208,1,2,1,5,NA,1,1,1
199103550090002400,1,36,1,5,2,4,1,1
199103550090002592,1,39,1,2,2,4,1,1
199103550090002592,2,34,1,2,1,4,1,1
199103550090002592,2,13,1,5,NA,2,1,1
199103550090002592,2,9,1,5,NA,2,1,1
199103550090002592,1,4,1,5,NA,1,1,1
199103740000001504,1,77,2,5,2,3,1,1
199103740000001504,2,74,2,5,2,3,1,1
199103740000001504,1,62,2,1,2,4,1,1
199103740000001504,2,58,2,1,1,4,1,1
199103740000006016,1,74,4,1,2,3,1,1
199103740000006016,2,67,3,1,2,3,1,1
199103740000006016,1,43,3,5,2,5,1,1
199103740000006016,1,34,2,1,1,5,1,1
199103740000006016,2,36,2,1,1,5,1,1
199103740000006016,2,15,2,5,2,4,1,1
199103740000006016,2,12,2,5,NA,2,1,1
199103740000024000,1,43,2,1,1,5,1,1
199103740000024000,2,41,2,1,2,5,1,1
199103740000024000,1,22,2,5,2,6,1,1
199103740000024000,2,19,2,5,2,5,1,1
199103740000024000,2,14,2,5,NA,4,1,1
199103740000028512,1,50,2,4,1,4,1,1
199103740000028512,1,29,2,5,2,5,1,1
199103740000037504,2,30,2,5,1,5,1,1
199103740000037504,2,9,2,5,NA,2,1,1
199103740000037504,2,7,2,5,NA,1,1,1
199103740000042016,1,40,1,1,2,3,1,1
199103990000000800,2,70,4,3,2,6,1,1
199103990000004992,1,71,4,1,1,6,1,1
199103990000004992,2,70,4,1,2,5,1,1
199103990000007104,1,58,4,1,2,6,1,1
199103990000007104,2,57,4,1,1,6,1,1
199103990000007104,1,25,4,5,1,6,1,1
199103990000009216,1,51,4,1,1,6,1,1
199103990000009216,2,49,4,1,2,6,1,1
199103990000009216,1,20,4,5,2,5,1,1
199103990000009216,2,17,4,5,2,4,1,1
199103990000011296,2,34,2,2,2,6,1,1
199103990000011296,1,41,4,2,1,6,1,1
199103990000013408,1,73,4,1,2,6,1,1
199103990000013408,2,74,4,1,2,6,1,1
199104130000004896,1,40,1,5,1,4,1,1
199104130000013792,2,48,2,1,1,4,1,1
199104130000013792,1,48,1,1,1,4,1,1
199104130000013792,1,27,1,5,2,5,1,1
199104130000022688,1,32,1,5,1,5,1,1
199104130000031616,2,47,1,1,1,3,1,1
199104130000031616,1,24,1,5,1,5,1,1
199104130000031616,1,22,1,5,2,5,1,1
199104130000031616,2,14,1,5,NA,2,1,1
199104130000040512,1,28,1,1,1,5,1,1
199104130000040512,2,26,1,1,2,4,1,1
199104130000040512,2,1,1,5,NA,1,1,1
1.9910420001e+17,1,26,1,5,1,4,1,1
199104200010000512,1,30,1,1,1,4,1,1
199104200010000512,2,26,1,1,2,4,1,1
199104200010000512,2,9,1,5,NA,2,1,1
199104200010000512,2,7,1,5,NA,1,1,1
199104200010000512,1,2,1,5,NA,1,1,1
199104200010000896,1,26,1,5,2,4,1,1
199104200010001088,2,31,1,5,1,5,1,1
199104200010001088,2,15,1,5,2,2,1,1
199104200010001504,1,44,1,4,2,2,1,1
199104200010001696,2,32,1,5,2,4,1,1
199104200010001696,2,31,1,5,1,5,1,1
199104200010001888,2,57,1,3,2,2,1,1
199104200010001888,2,83,1,3,2,1,1,1
199104200010002112,2,28,1,1,1,4,1,1
199104200010002112,2,11,1,5,NA,2,1,1
199104890090001088,1,34,1,5,2,4,1,1
199104890090002016,1,35,1,5,1,4,1,1
199104890090002016,1,20,1,5,2,5,1,1
199104890090002912,1,35,1,5,1,4,1,1
199104890090003200,1,25,1,5,2,4,1,1
199104890090003488,1,36,1,5,1,4,1,1
199105270000003904,1,44,1,1,1,4,1,1
199105270000003904,2,39,1,1,1,4,1,1
199105270000007808,2,50,1,1,2,5,1,1
199105270000011712,2,53,1,4,1,4,1,1
199105270000011712,2,30,1,5,2,6,1,1
199105270000011712,1,22,1,5,2,5,1,1
199105270000011712,1,16,1,5,2,4,1,1
199105270000011712,1,11,1,5,NA,2,1,1
199105270000011712,1,2,1,5,NA,1,1,1
199105270000023392,1,39,1,1,1,4,1,1
199105310000001696,1,51,1,1,2,4,1,1
199105310000001696,2,55,1,1,2,4,1,1
199105310000005504,1,48,1,1,1,2,1,1
199105310000005504,2,40,1,1,1,5,1,1
199105310000005504,2,16,1,5,2,4,1,1
199105310000005504,2,15,1,5,2,4,1,1
199105310000005504,1,14,1,5,NA,4,1,1
199105310000013088,1,28,1,5,2,5,1,1
199105310000020704,2,48,1,5,2,1,1,1
199105310000020704,2,27,1,5,2,5,1,1
199105310000020704,2,26,1,5,2,5,1,1
199105310000020704,2,18,1,5,2,4,1,1
199105310000020704,2,9,1,5,NA,2,1,1
199105310000020704,2,1,1,5,NA,1,1,1
199105310000024512,1,39,1,1,2,4,1,1
199105310000024512,2,36,1,1,2,5,1,1
199105310000028288,1,30,1,5,2,5,1,1
199105310000035904,1,32,1,5,1,4,1,1
199105310000043488,1,28,1,2,2,5,1,1
199105310000043488,2,26,1,2,2,4,1,1
199105310000043488,2,1,1,5,NA,1,1,1
199105580000000608,1,77,4,1,2,6,1,1
199105580000000608,2,77,4,1,2,6,1,1
199105580000002688,2,39,4,5,1,6,1,1
199105580000004800,1,78,4,1,2,6,1,1
199105580000004800,2,76,4,1,2,6,1,1
199105580000008992,1,73,4,1,2,6,1,1
199105580000008992,2,68,4,1,2,6,1,1
199105580000011104,1,74,4,1,2,5,1,1
199105580000011104,2,72,4,1,2,5,1,1
199105580000013216,1,54,4,3,2,6,1,1
199105580000013216,1,27,4,5,1,6,1,1
199105580000013216,2,20,4,5,1,5,1,1
199105580000015296,2,75,4,3,2,5,1,1
199105930000001408,2,63,4,4,2,5,1,1
199105930000006592,1,63,4,1,2,5,1,1
199105930000006592,2,56,4,1,1,6,1,1
199105930000006592,2,87,4,3,2,5,1,1
199105930000006592,2,19,4,5,2,5,1,1
199105930000006592,2,14,4,5,NA,3,1,1
199105930000011808,1,63,4,2,2,4,1,1
199105930000011808,2,56,4,2,1,5,1,1
199105930000014400,1,71,4,1,2,6,1,1
199105930000014400,2,71,4,1,2,4,1,1
199105930000014400,2,41,4,5,2,5,1,1
199105930000014400,2,12,4,5,NA,2,1,1
199105930000016992,2,73,4,4,2,4,1,1
199105930000016992,2,60,4,5,1,5,1,1
199105930000024800,1,63,4,1,2,6,1,1
199105930000024800,2,63,4,1,2,6,1,1
199106510000001408,1,53,4,1,2,6,1,1
199106510000001408,2,57,4,1,2,6,1,1
199106510000001408,2,17,4,5,2,4,1,1
199106510000010112,1,65,4,1,2,6,1,1
199106510000010112,2,63,4,1,2,6,1,1
199106510000012992,2,76,4,4,1,6,1,1
199106680000002816,1,60,4,1,2,6,1,1
199106680000002816,2,57,4,1,1,6,1,1
199106680000002816,1,22,4,5,2,5,1,1
199106680000002816,1,20,4,5,2,5,1,1
199107100000001216,2,37,2,1,2,4,1,1
199107100000001216,1,32,2,1,1,4,1,1
199107100000001216,1,15,2,5,2,4,1,1
199107100000001216,1,9,2,5,NA,2,1,1
199107100000001216,2,1,2,5,NA,1,1,1
199107100000005216,1,50,2,4,2,4,1,1
199107100000005216,1,20,2,5,2,4,1,1
199107100000009216,1,41,1,1,1,5,1,1
199107100000009216,2,47,2,1,2,4,1,1
199107100000009216,2,11,2,5,NA,2,1,1
199107100000009216,2,1,2,5,NA,1,1,1
199107100000013216,1,46,1,1,1,4,1,1
199107100000013216,2,38,1,1,2,4,1,1
199107100000013216,2,32,1,5,2,4,1,1
199107100000013216,1,10,1,5,NA,2,1,1
199107100000013216,1,14,1,5,NA,4,1,1
199107100000017216,1,39,1,1,2,5,1,1
199107100000017216,2,33,1,1,2,5,1,1
199107100000017216,2,8,1,5,NA,2,1,1
199107100000017216,1,3,1,5,NA,1,1,1
199107100000021216,1,37,1,1,1,4,1,1
199107100000021216,1,27,1,1,2,4,1,1
199107120000003008,1,27,1,1,2,4,1,1
199107120000005600,1,35,1,1,1,4,1,1
199107120000016000,2,59,2,3,2,2,1,1
199107120000016000,1,72,2,5,2,3,1,1
199107120000026400,1,43,1,1,1,5,1,1
199107120000026400,2,43,1,1,1,5,1,1
199107120000026400,2,23,1,5,2,5,1,1
199107120000026400,1,5,1,5,NA,1,1,1
199107360000002016,2,64,2,3,2,4,1,1
199107360000010816,2,60,2,5,2,4,1,1
199107360000010816,2,58,2,5,1,4,1,1
199107360000017408,1,45,1,1,1,5,1,1
199107360000017408,2,33,1,1,2,5,1,1
199107550000011808,1,39,2,1,1,6,1,1
199107550000011808,2,39,2,1,1,6,1,1
199107550000011808,1,12,2,5,NA,2,1,1
199107550000011808,2,3,2,5,NA,1,1,1
199107550000013792,1,50,2,1,1,5,1,1
199107550000013792,2,51,2,1,1,5,1,1
199107550000013792,1,24,2,5,2,5,1,1
199107550000013792,2,17,2,5,2,4,1,1
199107550000017792,2,88,2,3,2,4,1,1
199107750000002912,1,52,2,1,2,3,1,1
199107750000002912,2,53,2,1,2,4,1,1
199107750000008704,1,31,2,1,1,4,1,1
199107750000008704,2,24,2,1,2,4,1,1
199107750000008704,2,7,2,5,NA,1,1,1
199107750000008704,1,3,2,5,NA,1,1,1
199108450000003104,1,52,4,1,2,6,1,1
199108450000003104,2,50,4,1,2,6,1,1
199108450000003104,2,24,4,5,2,5,1,1
199108450000003104,2,15,4,5,2,4,1,1
199108450000003104,2,13,4,5,NA,3,1,1
199108450000005088,2,72,4,3,2,5,1,1
199108450000007104,1,77,4,1,2,6,1,1
199108450000007104,2,78,4,1,2,5,1,1
199108450000011104,1,53,3,1,1,6,1,1
199108450000011104,2,46,3,1,1,6,1,1
199108450000013088,1,73,4,1,2,6,1,1
199108450000013088,2,73,4,1,2,6,1,1
199108450000013088,1,52,4,1,1,6,1,1
199108450000013088,2,49,4,1,1,6,1,1
199108450000013088,1,18,4,5,2,7,1,1
199108450000013088,1,15,1,5,2,4,1,1
199108450000015104,2,57,3,4,1,6,1,1
199108450000015104,1,25,3,5,2,6,1,1
199108560000000992,2,74,2,4,2,4,1,1
199108560000000992,1,53,2,5,2,4,1,1
199108560000000992,1,32,2,5,1,4,1,1
199108560000002912,1,37,2,1,1,6,1,1
199108560000002912,2,38,2,1,1,5,1,1
199108560000002912,1,68,2,3,2,7,1,1
199108560000002912,2,7,2,5,NA,2,1,1
199108560000002912,1,4,2,5,NA,1,1,1
199108560000004800,1,54,2,1,2,4,1,1
199108560000004800,2,50,2,1,2,4,1,1
199108560000004800,1,25,2,5,1,3,1,1
199108560000004800,2,8,2,5,NA,2,1,1
199108560000006688,1,64,2,1,2,4,1,1
199108560000006688,2,62,2,1,2,2,1,1
199108560000006688,1,33,2,4,2,4,1,1
199108560000006688,2,27,2,5,2,5,1,1
199108560000008608,1,60,2,1,1,2,1,1
199108560000008608,2,38,2,1,2,4,1,1
199108560000008608,1,34,2,1,1,4,1,1
199108560000008608,1,32,2,1,1,4,1,1
199108560000008608,2,31,2,1,1,5,1,1
199108560000008608,2,27,2,5,2,4,1,1
199108560000008608,2,10,2,5,NA,2,1,1
199108560000008608,2,8,2,5,NA,1,1,1
199108560000008608,1,6,2,5,NA,1,1,1
199108560000008608,2,1,2,5,NA,1,1,1
199108560000008608,2,1,2,5,NA,1,1,1
199108560000008608,2,44,2,1,2,5,1,1
199108560000008608,2,18,2,5,2,7,1,1
199108560000010496,1,69,2,3,2,2,1,1
199108560000012416,1,63,2,1,2,4,1,1
199108560000012416,2,61,2,1,2,4,1,1
199108560000014304,2,52,2,5,1,4,1,1
199108560000016192,1,49,2,4,2,5,1,1
199108560000018112,2,59,2,5,1,4,1,1
199108560000018112,1,27,2,5,1,4,1,1
199108560000018112,1,14,2,5,NA,4,1,1
199108690000011616,1,34,2,1,1,5,1,1
199108690000011616,2,31,2,1,1,5,1,1
199108690000011616,1,12,2,5,NA,2,1,1
199108690000011616,1,6,2,5,NA,1,1,1
199108690000011616,1,2,2,5,NA,1,1,1
199108690000011616,1,14,2,5,NA,2,1,1
199108690000018400,1,59,2,1,2,3,1,1
199108690000018400,2,63,2,1,2,4,1,1
199108690000018400,1,8,2,5,NA,2,1,1
199108690000018400,1,26,2,5,2,4,1,1
199108890000003392,2,47,1,4,1,4,1,1
199108890000003392,2,30,1,5,2,4,1,1
199108890000003392,2,24,1,5,1,6,1,1
199108890000003392,1,19,1,5,2,5,1,1
199108890000003392,2,13,1,5,NA,3,1,1
199108890000003392,2,10,1,5,NA,2,1,1
199108890000005600,2,68,1,3,2,6,1,1
199108890000005600,2,14,1,5,NA,4,1,1
199108890000005600,1,14,1,5,NA,3,1,1
199108890000005600,1,11,1,5,NA,2,1,1
199108890000005600,1,16,1,5,2,4,1,1
199108890000007808,2,54,1,5,2,4,1,1
199108890000007808,1,22,1,5,2,6,1,1
199108890000007808,1,16,1,5,2,4,1,1
199108890000016608,2,50,1,4,2,6,1,1
199108890000016608,2,18,1,5,2,5,1,1
199108890000016608,2,14,1,5,NA,3,1,1
199108890000016608,1,11,1,5,NA,2,1,1
199108890000016608,1,11,1,5,NA,2,1,1
199109240000001504,2,87,2,3,2,4,1,1
199109240000001504,1,20,2,5,2,5,1,1
199109240000008704,2,53,2,1,2,6,1,1
199109240000008704,1,78,2,3,2,4,1,1
199109240000008704,1,53,2,1,1,6,1,1
199109240000008704,1,26,2,1,1,5,1,1
199109240000008704,2,27,2,1,1,5,1,1
199109240000011104,2,59,2,1,1,4,1,1
199109240000011104,1,61,2,1,2,3,1,1
199109240000011104,1,30,2,5,1,5,1,1
199109240000011104,2,36,2,5,1,5,1,1
199109240000011104,1,12,2,5,NA,2,1,1
199109240000011104,1,10,2,5,NA,2,1,1
199109240000013504,2,50,2,1,2,5,1,1
199109240000013504,1,60,2,1,2,4,1,1
199109240000013504,1,22,2,5,1,6,1,1
199109240000013504,2,18,2,5,2,5,1,1
199109240000013504,2,16,2,5,2,4,1,1
199109240000015904,1,39,2,1,1,5,1,1
199109240000015904,2,46,2,1,2,5,1,1
199109240000015904,2,4,2,5,NA,1,1,1
199109240000018304,1,55,2,4,2,4,1,1
199109240000018304,1,48,2,5,2,4,1,1
199109240000018304,2,62,2,5,2,4,1,1
199109240000018304,1,22,2,5,2,5,1,1
199109240000023104,1,72,2,1,2,5,1,1
199109240000023104,2,69,2,1,2,4,1,1
199109980000001888,1,73,4,1,2,5,1,1
199109980000001888,2,73,4,1,2,5,1,1
199109980000004608,1,61,4,1,2,5,1,1
199109980000004608,2,60,4,1,1,5,1,1
199110250010000896,2,47,1,4,2,5,1,1
199110250010000896,2,27,1,5,2,5,1,1
199110250010000896,1,47,1,4,2,4,1,1
199110250010000896,1,10,1,5,NA,2,1,1
199110250010001792,1,44,1,1,2,5,1,1
199110250010001792,1,26,1,1,2,5,1,1
199110250010002688,1,34,2,2,2,4,1,1
199110250010002688,2,27,2,2,2,4,1,1
199110250010002688,2,9,2,5,NA,2,1,1
199110250010002688,2,2,2,5,NA,1,1,1
199110250010004512,2,46,1,3,2,4,1,1
199110250010004512,2,28,1,5,1,7,1,1
199110250010004512,2,24,1,5,2,5,1,1
199110250010004512,1,21,1,5,2,4,1,1
199110250010004512,2,15,1,5,2,4,1,1
199110250010004512,2,13,1,5,NA,2,1,1
199110250010004512,1,10,1,5,NA,2,1,1
199110250010004512,2,7,1,5,NA,2,1,1
199110250010004512,1,7,1,5,NA,1,1,1
199110250010008096,1,83,1,1,2,3,1,1
199110250010008096,2,57,1,1,2,3,1,1
1.9911036e+17,2,41,2,2,1,5,1,1
1.9911036e+17,1,43,2,2,1,5,1,1
199110360000002112,1,77,2,1,2,4,1,1
199110360000002112,2,74,2,1,2,4,1,1
199110360000004000,1,42,2,1,1,6,1,1
199110360000004000,2,39,2,1,1,5,1,1
199110360000004000,1,8,2,5,NA,2,1,1
199110360000009696,2,76,2,3,2,4,1,1
199110360000009696,2,50,2,4,1,5,1,1
199110360000009696,2,48,2,5,1,5,1,1
199110360000009696,2,28,2,5,2,5,1,1
199110360000009696,1,23,2,5,1,5,1,1
199110360000009696,2,20,2,5,2,5,1,1
199110360000009696,1,4,2,5,NA,1,1,1
199110360000013504,1,51,2,1,1,5,1,1
199110360000013504,2,49,2,1,2,6,1,1
199110360000015392,1,47,2,1,1,4,1,1
199110360000015392,2,46,2,1,2,5,1,1
199110360000015392,1,19,2,5,2,5,1,1
199110360000015392,1,17,2,5,2,4,1,1
199110360000017312,2,64,2,3,2,4,1,1
199110360000017312,1,38,2,5,1,5,1,1
199110600000012096,1,43,2,1,1,6,1,1
199110600000012096,2,39,2,1,2,5,1,1
199110600000012096,2,19,2,5,2,5,1,1
199110600000012096,2,15,2,5,2,4,1,1
199110620000006016,2,57,2,3,1,4,1,1
199110620000006016,2,26,2,5,1,5,1,1
199111010000001888,2,44,4,5,1,6,1,1
199111010000005888,1,56,4,1,2,6,1,1
199111010000005888,2,51,4,1,2,6,1,1
199111010000005888,1,24,4,5,1,5,1,1
199111010000007904,2,46,4,1,2,6,1,1
199111010000007904,1,86,4,3,2,7,1,1
199111010000007904,2,9,4,5,NA,2,1,1
199111010000007904,1,6,4,5,NA,1,1,1
199111010000009888,2,50,4,1,2,6,1,1
199111010000009888,2,23,4,5,2,5,1,1
199111010000009888,1,13,4,5,NA,3,1,1
199111010000017888,1,69,4,1,2,6,1,1
199111010000017888,2,61,4,1,2,6,1,1
199111400000009600,2,67,2,1,2,2,1,1
199111400000009600,1,66,2,1,2,1,1,1
199111400000009600,2,39,2,4,2,4,1,1
199111400000016800,2,65,2,3,2,3,1,1
199111400000016800,1,40,2,5,1,4,1,1
199111400000016800,2,42,2,5,2,4,1,1
199111400000016800,1,5,2,5,NA,1,1,1
199111400000016800,1,21,2,5,2,4,1,1
199111930000005312,2,57,2,5,2,2,1,1
199111930000005312,1,30,2,5,2,4,1,1
